session,dialog_id,utterance_id,text,emotion
Session2,Ses02M_impro04,Ses02M_impro04_F007,You are persistence. I mean that's important. that's,neutral
Session2,Ses02M_impro04,Ses02M_impro04_F008,"Well, you're talented so keep that in mind, you know, you shouldn't give yourself too hard of a time.",neutral
Session2,Ses02M_impro04,Ses02M_impro04_F009,I'm sorry.,sadness
Session2,Ses02M_impro04,Ses02M_impro04_F010,"That's- I mean. There are more factors then just whether you're good or not, you know what I mean like",neutral
Session2,Ses02M_impro04,Ses02M_impro04_F011,"and the fact that you know there is always different types of things and what kind of people they want in the office and whether it's male or female or you know what I mean, like things are out of your control.",neutral
Session2,Ses02M_impro04,Ses02M_impro04_F012,So you should take that in consideration rather than giving yourself such a hard time.,neutral
Session2,Ses02M_impro04,Ses02M_impro04_F014,"You know and the fact you still here and still cooking, like it's good that you're thinking about it, that you're reconsidering.",neutral
Session2,Ses02M_impro04,Ses02M_impro04_F015,"But like, just because you're considering why it's been so difficult doesn't mean you should just stop.",neutral
Session2,Ses02M_impro04,Ses02M_impro04_F016,"Maybe you should take a little break from it, but I don't think you should stop.",neutral
Session2,Ses02M_impro04,Ses02M_impro04_M000,"Uhm, I don't know",frustration
Session2,Ses02M_impro04,Ses02M_impro04_M001,I don't know what I'm going to do about this; I mean,frustration
Session2,Ses02M_impro04,Ses02M_impro04_M002,"I have got to get a job, you know? Like-",frustration
Session2,Ses02M_impro04,Ses02M_impro04_M003,"Well, yea you know, I get my resumes and I mean I-",frustration
Session2,Ses02M_impro04,Ses02M_impro04_M004,"I go out all the places I can, every place that'll give an interview you know.",frustration
Session2,Ses02M_impro04,Ses02M_impro04_M005,"But it's been so long, like what - what am I - what am I waiting -- I should probably just do something else, or",frustration
Session2,Ses02M_impro04,Ses02M_impro04_M006,"I don't know, I mean why - why",frustration
Session2,Ses02M_impro04,Ses02M_impro04_M007,"Yea, but it's - it's almost like it's not worth it you know, if I'm going to waste to have my life like trying to get a job, I mean once I actually do get the job it's like oh, retirement or something. I don't know, you know.",frustration
Session2,Ses02M_impro04,Ses02M_impro04_M009,"I don't even know if it's going to be worth it because I can't break myself in, you know like I can't - can't even get a foot in the door you know.",frustration
Session2,Ses02M_impro04,Ses02M_impro04_M010,"Yea, it says I'm stupid enough to be trying this long and not move on somewhere else.",frustration
Session2,Ses02M_impro04,Ses02M_impro04_M011,"I mean, I can't- I can't be persistent forever, you know, you can't not have a job forever, you know, I've got- I've got to do something, I've got to make money and get food on the table.",frustration
Session2,Ses02M_impro04,Ses02M_impro04_M012,"I mean, maybe I'm not, you know. I don't have a job. Maybe - maybe I'm not as good as-as I thought I was and",frustration
Session2,Ses02M_impro04,Ses02M_impro04_M013,I just got a whole skewed opinion on just how this is supposed to work out and,frustration
Session2,Ses02M_impro04,Ses02M_impro04_M014,"I don't know, it's just not, I don't know - I don't know what to do really, you know, I'm just thinking",sadness
Session2,Ses02M_impro04,Ses02M_impro04_M015,"maybe - maybe take up painting, I don't know, you know.",frustration
Session2,Ses02M_impro04,Ses02M_impro04_M016,"Do something that I don't have to go out and do something, stay at home, I don't know.",frustration
Session2,Ses02M_impro04,Ses02M_impro04_M017,Seems like the only option at this point because obviously the outer world has just rejected me of all possible employment.,frustration
Session2,Ses02M_impro04,Ses02M_impro04_M018,"I know, but I mean- if that's the - you know, I'm either like the worst at this or just the most unlucky person on the planet I mean this doesn't",frustration
Session2,Ses02M_impro04,Ses02M_impro04_M019,this doesn't happen to a normal person.,anger
Session2,Ses02M_impro04,Ses02M_impro04_M020,"I mean, I don't know, I don't see - I don't see any other way - any other way around it right now.",frustration
Session2,Ses02M_impro04,Ses02M_impro04_M022,Right. Thanks for talking to me.,sadness
Session3,Ses03M_script01_2,Ses03M_script01_2_F000,Why did he invite her here?,anger
Session3,Ses03M_script01_2,Ses03M_script01_2_F001,Well she's been away for three and a half years in New York and suddenly she just shows up.,anger
Session3,Ses03M_script01_2,Ses03M_script01_2_F006,No.  She's not his girl Joe and she knows that.,anger
Session3,Ses03M_script01_2,Ses03M_script01_2_F009,"I mean, her faith is stronger than a rock.",anger
Session3,Ses03M_script01_2,Ses03M_script01_2_F010,"My worst times I think about her, you know, and I",sadness
Session3,Ses03M_script01_2,Ses03M_script01_2_F011,it's like I know as long as she's waiting I'm right again.,sadness
Session3,Ses03M_script01_2,Ses03M_script01_2_F012,"No.  Nobody in my house better dare and challenge her faith.  You know and maybe strangers but not his father, not his brother.",anger
Session3,Ses03M_script01_2,Ses03M_script01_2_F015,"Laugh, laugh at me but I will.  Because you know what happened when she came here?  When she came back she slept in his room, the memorial broke into pieces. Joe, look. Look at it. You got to believe with me.",anger
Session3,Ses03M_script01_2,Ses03M_script01_2_F017,"Look, it was just last week that Detroit, some boy came back he had been away longer than Larry, you can read it for yourself. You above all people have got to believe.",sadness
Session3,Ses03M_script01_2,Ses03M_script01_2_F019,I can't help it.,sadness
Session3,Ses03M_script01_2,Ses03M_script01_2_M000,Why does that bother you?,frustration
Session3,Ses03M_script01_2,Ses03M_script01_2_M001,"Well maybe, maybe he just wanted to see her.",neutral
Session3,Ses03M_script01_2,Ses03M_script01_2_M002,uh-uh What do you mean?  They grew up next to each other their entire lives.  Why shouldn't he want to see her?,frustration
Session3,Ses03M_script01_2,Ses03M_script01_2_M003,Hey don't look at me like that.  I don't know anymore than you.,frustration
Session3,Ses03M_script01_2,Ses03M_script01_2_M004,Who said he even thought about that?,neutral
Session3,Ses03M_script01_2,Ses03M_script01_2_M005,"Well, so what?",neutral
Session3,Ses03M_script01_2,Ses03M_script01_2_M006,Now listen kid...,frustration
Session3,Ses03M_script01_2,Ses03M_script01_2_M008,How do you know why she's waited?  Hmmm?,neutral
Session3,Ses03M_script01_2,Ses03M_script01_2_M009,Look at how nice the day is.  What are we arguing for?,frustration
Session3,Ses03M_script01_2,Ses03M_script01_2_M010,What do you want me to do?  What do you want?,frustration
Session3,Ses03M_script01_2,Ses03M_script01_2_M011,But Kate...,frustration
Session3,Ses03M_script01_2,Ses03M_script01_2_M012,Okay. Calm yourself. Just calm yourself.,frustration
Session3,Ses03M_script01_2,Ses03M_script01_2_M014,"Alright, alright, calm yourself okay?  Calm yourself. Wait, wait.  What do you mean, me above all?",anger
Session3,Ses03M_script01_2,Ses03M_script01_2_M015,"Wait, what does that mean?  Me above all?",anger
Session3,Ses03M_script01_2,Ses03M_script01_2_M016,"Look at you, you're shaking.",anger
Session3,Ses03M_script01_2,Ses03M_script01_2_M017,What do I got to hide?  Huh?  What the hell's the matter with you Kate?,anger
Session3,Ses03M_script03_1,Ses03M_script03_1_F003,Now and always sweet.,happiness
Session3,Ses03M_script03_1,Ses03M_script03_1_F004,"I mean, it was, it's bound to come out sooner or later.",happiness
Session3,Ses03M_script03_1,Ses03M_script03_1_F005,That sent shivers up my spine.,happiness
Session3,Ses03M_script03_1,Ses03M_script03_1_F006,Behave exquisitely.,happiness
Session3,Ses03M_script03_1,Ses03M_script03_1_F018,That's serious enough.,sadness
Session3,Ses03M_script03_1,Ses03M_script03_1_M004,I don't care then.,happiness
Session3,Ses03M_script03_1,Ses03M_script03_1_M006,"No, wrong number.",happiness
Session3,Ses03M_script03_1,Ses03M_script03_1_M035,I didn't hit you very hard.,neutral
Session3,Ses03M_script01_3,Ses03M_script01_3_F004,No.  I'm not sorry.  But I'm not going to stay.,sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_F006,"Look,",sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_F007,"you saw the way that she acted and then well, I mean, you, you were acting kind of...",sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_F008,"Well, I don't know, embarrassed of her since I came.",sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_F011,"Well,",happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_F012,I guess that's why I came.,happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_F013,"Look, I've been ready for a long, long time now.",happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_F014,"Look, I almost got married two years ago.",happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_F015,You started to write me.,happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_F016,Every day since.,happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_F017,"I was waiting for you Chris, I mean, till then you never wrote and then when you did what did you say?",happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_F018,You'd always be so ambiguous.,happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_F019,I'll never forgive you for that.,happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_F020,"I mean,  Why did you wait all these years?  There I was sitting around and wondering if I was crazy for thinking about you.",happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_F021,Not like that you're not.,happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_F029,How many?,sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_F030,Geez.,sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_F031,And you still feel that way?,sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_F033,"that includes me too, I mean and the money, you have right to that money.  Your father put planes up in the air, good planes and he deserves it, you should be proud of that.  A man should be paid for that.",sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_F034,What am I going to do with a fortune?,happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_M001,You're not sorry you came?,neutral
Session3,Ses03M_script01_3,Ses03M_script01_3_M004,What?,neutral
Session3,Ses03M_script01_3,Ses03M_script01_3_M008,"I mean, that's the reason why I asked you here.",happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_M010,I love you.,happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_M016,You felt something that far back.,happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_M018,"Give me a kiss Ann, just give me...",happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_M019,"Oh God.  Annie, I kissed Annie.  I kissed Annie.",happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_M021,We're going to live now.  I'm going to make you so happy.,happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_M023,"Nothing.  Hey, let's drive somewhere.  I want to be alone with you.",sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M027,You remember overseas I was in command of a company?,sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M028,Well I lost them.,sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M029,Just about all.,sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M030,Takes a little while to toss that off cause they weren't just men.,sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M031,"For instance, one time this...it had been raining several days and this one kid, he came up to me, he gave me his last pair of dry socks, put them in my pocket.",sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M032,"That's just a little thing but that's the kind of guys I had.  They didn't just die, they killed themselves for each other and I mean that exactly.",sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M033,A little more selfish and they'd still be here today.  And I got this idea watching them go down.  See everything was being destroyed but there was one new thing that was being created.,sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M034,"It was a kind of responsibility, man for man.  You understand me?",sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M035,And to show that and to bring that onto the earth again like some sort of monument standing right behind all of us and we could feel it and it would make a difference to him.,sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M036,And then I came here and it was incredible.  There was no meaning in it here.  The whole thing to them was a kind of bus accident.,sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M037,"And I went to work with dad and that rat race again and I felt what you said, ashamed.  Somehow because nobody was changed at all.",sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M038,"It seemed to make a sucker out of a lot of guys.  I felt wrong to be alive.  I felt wrong to have that new checkbook,",sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M039,"open that new bank account, drive the new car and see the new refrigerator",sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M040,"cause you can take those things out of the war.  But you got to know, when you drive that car that it came out of the love that a man can have for a man and you got to be a little bit better because of that.",sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M041,Otherwise what you have is loot and there's blood on it.,sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M042,And I didn't want to take any of it and I guess that included you.,sadness
Session3,Ses03M_script01_3,Ses03M_script01_3_M045,Annie I'm going to make a fortune for you.,happiness
Session3,Ses03M_script01_3,Ses03M_script01_3_M046,Buy some hats?,happiness
Session3,Ses03F_script02_2,Ses03F_script02_2_F000,About what?,neutral
Session3,Ses03F_script02_2,Ses03F_script02_2_F005,"Augie, Goddamn it, don't ask me that. You always ask me that. Why do you ask me that? I hate it. It's insulting.",anger
